customer_id,first_name,last_name,email,phone_number,signup_date,gender,age,is_guest,customer_status,signup_channel,loyalty_tier,initial_loyalty_tier,email_verified,marketing_opt_in,mailing_address,billing_address,loyalty_enrollment_date,clv_bucket
CUST-10352,Victoria,Bauer,victoria.bauer@hotmail.com,918-567-6128,2026-01-17,Unknown,45.0,False,Inactive,Website,Bronze,Silver,True,False,"4778 Wu Bypass Apt. 838, Barrychester, LA 48429","4778 Wu Bypass Apt. 838, Barrychester, LA 48429",2026-01-21,Low
CUST-10353,David,Hill,david.hill@gmail.com,001-958-222-0346x013,2025-07-03,Unknown,55.0,False,Active,Website,Bronze,Silver,True,True,"64080 Stephanie Forest Suite 011, Sheriport, OR 13652","64080 Stephanie Forest Suite 011, Sheriport, OR 13652",2026-01-14,Low
CUST-10354,Tracey,Mitchell,tracey.mitchell@hotmail.com,352-630-9994x960,2025-05-10,Unknown,52.0,False,Active,Website,Bronze,Platinum,True,False,"5152 James Mountain Apt. 692, North James, MP 55375","5152 James Mountain Apt. 692, North James, MP 55375",2026-02-04,Low
CUST-10355,Allen,Hampton,allen.hampton@gmail.com,259.506.5781x4320,2025-09-02,Female,59.0,False,Active,Website,Bronze,Gold,False,True,"3750 Karen Springs Suite 953, Lucerotown, MN 87608","3750 Karen Springs Suite 953, Lucerotown, MN 87608",2026-02-18,Low
CUST-10356,Angela,Rowland,angela.rowland@gmail.com,7217390241,2025-08-24,Male,53.0,False,Active,Website,Platinum,Gold,False,False,"145 Jasmine Dale Apt. 928, East Samantha, NV 87836","145 Jasmine Dale Apt. 928, East Samantha, NV 87836",2026-01-26,High
CUST-10357,Mary,Henderson,mary.henderson@yahoo.com,557.659.8047x08591,2025-10-14,Male,29.0,False,Active,Website,Bronze,Bronze,True,False,"USNV Rodriguez, FPO AP 36102","USNV Rodriguez, FPO AP 36102",2025-10-21,Low
CUST-10358,Joshua,Murphy,joshua.murphy@hotmail.com,6989633402,2025-09-04,Male,58.0,False,Active,Website,Gold,Bronze,True,True,"711 William Loaf, Sherryland, AK 57022","711 William Loaf, Sherryland, AK 57022",2025-11-04,High
CUST-10359,Peter,Price,peter.price@hotmail.com,(724)859-1102,2025-07-04,Male,66.0,False,Active,Social Media,Platinum,Bronze,True,,"87567 Pope Spring, South Raymondfurt, NE 26146","87567 Pope Spring, South Raymondfurt, NE 26146",2025-12-03,High
CUST-10360,Heather,Morrow,heather.morrow@yahoo.com,606.401.8146x76615,2025-09-10,Unknown,58.0,False,Active,Website,Bronze,Bronze,True,True,"0153 Wright Fall, Aaronchester, DE 15792","0153 Wright Fall, Aaronchester, DE 15792",2025-11-27,Low
CUST-10361,Tammy,Singh,tammy.singh@yahoo.com,+1-934-366-9313x55097,2025-09-21,Male,65.0,False,Active,email,Bronze,Gold,True,True,"22126 Brett Parkways, East Melissa, KS 46691","22126 Brett Parkways, East Melissa, KS 46691",2025-12-25,Low
CUST-10362,Jeffrey,Owens,jeffrey.owens@gmail.com,001-938-369-2221x830,2025-08-27,Male,69.0,False,Active,Website,Gold,Bronze,True,False,"16288 George Isle Suite 790, Connerhaven, CT 77731","16288 George Isle Suite 790, Connerhaven, CT 77731",2025-10-13,High
CUST-10363,Cory,Jones,cory.jones@yahoo.com,6243876325,2025-05-23,Male,25.0,False,Active,email,Platinum,Gold,False,True,"1009 Karen Walks Apt. 582, North Krystalview, NY 26129","1009 Karen Walks Apt. 582, North Krystalview, NY 26129",2026-03-03,High
CUST-10364,Stephen,Anderson,stephen.anderson@gmail.com,+1-905-610-8643,2025-07-22,Female,20.0,False, Dormant ,Phone,Bronze,Platinum,True,False,"32262 Warner Divide, Smithside, NH 34744","32262 Warner Divide, Smithside, NH 34744",2025-08-04,Low
CUST-10365,Jamie,Harris,jamie.harris@hotmail.com,771-731-0197,2025-06-03,Unknown,18.0,False,Active,Social Media,Bronze,Silver,,True,"USCGC Madden, FPO AA 97192","USCGC Madden, FPO AA 97192",2026-01-20,Low
CUST-10366,Robert,Ortiz,robert.ortiz@gmail.com,837-391-6814x2351,2025-12-31,Unknown,45.0,False,Active,Website,Bronze,Bronze,True,True,"0545 Amanda Greens, Lake Kimberly, GU 66788","0545 Amanda Greens, Lake Kimberly, GU 66788",2026-01-11,Low
CUST-10367,Timothy,Montoya,timothy.montoya@gmail.com,001-983-702-4435x168,2026-03-21,Male,20.0,False,Active,Website,Bronze,Bronze,False,True,"2893 Sandra Trace Suite 217, Robinsonfort, NE 98876","2893 Sandra Trace Suite 217, Robinsonfort, NE 98876",2026-04-13,Low
CUST-10368,Jon,Nelson,jon.nelson@gmail.com,(290)360-4352,2025-08-11,Unknown,34.0,False,Active,Website,Bronze,Silver,True,False,"3580 Ward Road, Rachaelbury, FM 44620","3580 Ward Road, Rachaelbury, FM 44620",2025-12-22,Low
CUST-10369,Wendy,Tanner,wendy.tanner@yahoo.com,937-267-6984,2025-08-03,Female,23.0,False,Inactive,Social Media,Bronze,Bronze,True,True,"3068 Wilson Terrace Apt. 614, Collinshaven, KS 95559","3068 Wilson Terrace Apt. 614, Collinshaven, KS 95559",2025-08-09,Low
CUST-10370,Tanya,Mitchell,tanya.mitchell@hotmail.com,987.340.6854,2025-09-07,Unknown,29.0,False,Inactive,email,Silver,Bronze,True,True,"476 Cody Station Suite 659, Calebside, GU 12116","476 Cody Station Suite 659, Calebside, GU 12116",2025-10-29,Medium
CUST-10371,Samantha,Rivers,samantha.rivers@hotmail.com,480-630-3717x4551,2025-06-24,Unknown,21.0,False,Inactive,Website,Bronze,Platinum,True,False,"07817 Courtney Coves Apt. 383, Bartlettton, MO 68088","07817 Courtney Coves Apt. 383, Bartlettton, MO 68088",2026-01-14,Low
CUST-10372,Sandra,Brown,sandra.brown@hotmail.com,+1-889-468-0019x95852,2025-10-19,Female,70.0,False,Inactive,Website,Bronze,Silver,False,False,"5713 Macdonald Drive, Lake Kimland, ID 21151","5713 Macdonald Drive, Lake Kimland, ID 21151",2025-11-11,Low
CUST-10373,Kristy,Oliver,kristy.oliver@yahoo.com,+1-527-283-1869x84158,2025-09-17,Male,32.0,False,active,Website,Gold,Bronze,True,False,"71325 Phillips Cliff Apt. 213, East Jimmy, KY 08742","71325 Phillips Cliff Apt. 213, East Jimmy, KY 08742",2025-12-04,High
CUST-10374,Joseph,Lozano,joseph.lozano@hotmail.com,644.533.0337,2026-04-08,Unknown,20.0,False,  Active ,Website,Silver,,False,False,"2462 Hall Grove Apt. 035, Nicholasborough, SD 71167","2462 Hall Grove Apt. 035, Nicholasborough, SD 71167",,Medium
CUST-10375,Joshua,Conner,joshua.conner@gmail.com,001-542-533-6021x2814,2026-02-26,Female,34.0,False,Inactive,Website,Silver,Silver,False,False,"7985 Patricia Brooks Suite 745, Kimberlyland, GU 10718","7985 Patricia Brooks Suite 745, Kimberlyland, GU 10718",2026-03-28,Medium
CUST-10376,Mike,Schwartz,mike.schwartz@yahoo.com,001-599-328-1701x9947,2025-06-26,Female,46.0,False,Active,Website,Bronze,Gold,True,True,"634 Patricia Alley, Lindaton, WI 59435","634 Patricia Alley, Lindaton, WI 59435",2025-08-11,Low
CUST-10377,Penny,Sampson,penny.sampson@gmail.com,289-683-0619x58885,2025-11-28,Male,31.0,False,Active,Website,Bronze,Bronze,False,True,"96505 Campbell Inlet, Port Judith, CT 37385","96505 Campbell Inlet, Port Judith, CT 37385",2026-01-24,Low
CUST-10378,Jill,Sanchez,jill.sanchez@gmail.com,432.588.1261x5121,2026-02-21,Unknown,66.0,False,Inactive,Website,Bronze,,True,False,"PSC 7460, Box 9232, APO AP 86246","PSC 7460, Box 9232, APO AP 86246",,Low
CUST-10379,Bradley,Gray,bradley.gray@gmail.com,7794747747,2025-04-27,Male,26.0,False,Active,Phone,Bronze,,True,True,"9821 Seth Isle Suite 935, North Robertmouth, NJ 15450","9821 Seth Isle Suite 935, North Robertmouth, NJ 15450",,Low
CUST-10380,David,Harris,david.harris@gmail.com,3228058031,2025-10-24,Male,48.0,False,Active,email,Platinum,Gold,True,True,"150 Harrison Stream Suite 194, Lake Larry, CT 23008","150 Harrison Stream Suite 194, Lake Larry, CT 23008",2026-03-12,High
CUST-10381,Victor,Smith,victor.smith@yahoo.com,001-467-561-3622x70667,2025-09-09,Unknown,49.0,False,Active,Website,Platinum,Gold,False,False,"72745 Mary Prairie, Powersville, ME 05239","72745 Mary Prairie, Powersville, ME 05239",2026-03-30,High
CUST-10382,Terri,Watson,terri.watson@gmail.com,001-974-424-9669,2026-02-28,Unknown,53.0,False,Inactive,Website,Platinum,Gold,False,False,"091 Jacob Circle, South Melissaland, MP 15753","091 Jacob Circle, South Melissaland, MP 15753",2026-03-30,High
CUST-10383,Mark,Nguyen,mark.nguyen@gmail.com,+1-376-375-4079x9741,2025-06-11,Female,66.0,False,Active,Website,Platinum,Silver,False,False,"21526 Lynn Roads Apt. 281, Colleenville, DC 63728","21526 Lynn Roads Apt. 281, Colleenville, DC 63728",2025-11-08,High
CUST-10384,Jenna,Dickson,jenna.dickson@yahoo.com,944-276-5632x6415,2026-03-11,Unknown,62.0,False,Inactive,Website,Platinum,Gold,True,False,"614 Lawrence Valleys Apt. 523, East Lindsey, PW 78786","614 Lawrence Valleys Apt. 523, East Lindsey, PW 78786",2026-04-13,High
CUST-10385,Danny,Hunter,danny.hunter@gmail.com,(497)571-0880x07022,2026-03-12,Female,66.0,False,Active,Phone,Bronze,Gold,False,False,"387 Wallace Flat Apt. 516, Lake James, PA 72390","387 Wallace Flat Apt. 516, Lake James, PA 72390",2026-03-27,Low
CUST-10386,Joseph,Li,joseph.li@hotmail.com,+1-698-407-7865x3935,2025-08-07,Male,28.0,False,Dormant,Social Media,Silver,Silver,True,False,"6204 Cameron Ways, East Brookeland, MT 44621","6204 Cameron Ways, East Brookeland, MT 44621",2026-03-10,Medium
CUST-10387,Darrell,Howell,darrell.howell@yahoo.com,+1-337-331-4719,2026-02-24,Female,70.0,False,Active,Website,Bronze,Bronze,True,False,"77387 Moore Trafficway, Mccormickfurt, AL 77903","77387 Moore Trafficway, Mccormickfurt, AL 77903",2026-03-15,Low
CUST-10388,Jeffrey,Kent,jeffrey.kent@gmail.com,884.477.3970,2025-08-25,Female,24.0,False,Active,email,Bronze,Silver,True,False,"6266 Moore Freeway, East Megan, UT 57431","6266 Moore Freeway, East Megan, UT 57431",2025-10-27,Low
CUST-10389,Meghan,Hobbs,meghan.hobbs@yahoo.com,425.827.4084,2025-05-23,Male,40.0,False,Dormant,Phone,Bronze,Bronze,True,True,"150 King Coves, Porterton, AR 32224","150 King Coves, Porterton, AR 32224",2026-03-18,Low
CUST-10390,Sherri,Wang,sherri.wang@gmail.com,+1-936-770-9281x29685,2026-01-28,Unknown,29.0,False,Active,Website,Bronze,Silver,True,True,"33666 Padilla Row Suite 611, Samuelside, MO 24496","33666 Padilla Row Suite 611, Samuelside, MO 24496",2026-04-08,Low
CUST-10391,Anthony,Silva,anthony.silva@hotmail.com,678-473-2235x4613,2026-02-09,Unknown,54.0,False,Active,Website,Platinum,Bronze,True,True,"755 Johnson Mountain Apt. 367, North Samantha, AR 68441","755 Johnson Mountain Apt. 367, North Samantha, AR 68441",2026-03-14,High
CUST-10392,Erin,Jackson,erin.jackson@yahoo.com,001-792-892-8551x507,2025-11-07,Female,66.0,False,Active,Website,Platinum,Gold,False,True,"40426 Sherri Wall, Bullockburgh, MI 56209","40426 Sherri Wall, Bullockburgh, MI 56209",2025-11-29,High
CUST-10393,Heather,Rodriguez,heather.rodriguez@yahoo.com,469.864.0499x328,2025-07-21,Female,23.0,False,Active,Website,Bronze,,False,True,"47686 Waters Port, Kathrynhaven, OR 05479","47686 Waters Port, Kathrynhaven, OR 05479",,Low
CUST-10394,Margaret,Mason,margaret.mason@yahoo.com,+1-543-648-2564x99710,2026-04-13,Female,59.0,False,Active,Website,Bronze,Gold,False,False,"12340 Caroline Common Suite 028, South Kimberly, MT 22161","12340 Caroline Common Suite 028, South Kimberly, MT 22161",2026-04-15,Low
CUST-10395,Oscar,Burns,oscar.burns@hotmail.com,(471)895-9141,2025-07-24,Unknown,50.0,False,Active,Website,Bronze,Silver,True,False,"0852 Jamie Ranch, Davidville, PR 09702","0852 Jamie Ranch, Davidville, PR 09702",2025-12-05,Low
CUST-10396,Lori,Thompson,lori.thompson@gmail.com,+1-704-577-0710x67903,2026-01-29,Female,39.0,False,Active,Website,Bronze,Platinum,False,False,"2441 Charles Coves, Johnnyside, IA 31813","2441 Charles Coves, Johnnyside, IA 31813",2026-03-15,Low
CUST-10397,Larry,Weber,larry.weber@hotmail.com,001-505-529-2295x4957,2025-10-31,Unknown,31.0,False,Active,Website,Bronze,,,True,"832 James Brooks Suite 036, Lake Christian, OH 68189","832 James Brooks Suite 036, Lake Christian, OH 68189",,Low
CUST-10398,Gregory,Houston,gregory.houston@gmail.com,640.698.3075x8331,2025-07-06,Female,39.0,False,Active,Social Media,Bronze,Silver,True,True,"239 Emily Stream Suite 536, Sweeneyside, MP 61948","239 Emily Stream Suite 536, Sweeneyside, MP 61948",2025-11-28,Low
CUST-10399,Danielle,Morrison,danielle.morrison@gmail.com,001-280-589-5756x70227,2025-10-29,Male,60.0,False,Active,Website,Platinum,Gold,True,False,"4605 Annette Dale Apt. 538, Riosfurt, PW 31830","4605 Annette Dale Apt. 538, Riosfurt, PW 31830",2026-03-18,High
CUST-10400,Leon,Kelley,leon.kelley@hotmail.com,(508)921-3291,2025-09-29,Unknown,60.0,False,Active,email,Bronze,Gold,True,True,"9643 Delgado Loaf Apt. 789, West Susan, WI 24158","9643 Delgado Loaf Apt. 789, West Susan, WI 24158",2025-10-02,Low
CUST-10401,Robin,Cameron,robin.cameron@hotmail.com,+1-708-390-8310,2026-02-25,Female,58.0,False,Active,Website,Platinum,Silver,True,False,"709 Williams Ridge, Hatfieldhaven, MT 39179","709 Williams Ridge, Hatfieldhaven, MT 39179",2026-02-27,High
CUST-10402,David,Washington,david.washington@yahoo.com,7496191321,2026-02-04,Unknown,19.0,False,Dormant,email,Bronze,Bronze,True,False,"PSC 1511, Box 0610, APO AE 68837","PSC 1511, Box 0610, APO AE 68837",2026-04-08,Low
CUST-10403,Christopher,Collins,christopher.collins@gmail.com,+1-781-980-2978,2025-10-03,Male,25.0,False,Active,Website,Silver,Silver,True,True,"3355 Lee Estate Apt. 142, Port Dean, MI 89153","3355 Lee Estate Apt. 142, Port Dean, MI 89153",2026-03-26,Low
CUST-10404,Nicole,Shepherd,nicole.shepherd@gmail.com,001-265-601-0586x7058,2025-05-11,Female,69.0,False,Inactive,email,Bronze,Silver,True,True,"59201 Cook Inlet, Rossberg, MD 44710","59201 Cook Inlet, Rossberg, MD 44710",2026-01-18,Low
CUST-10405,David,Carter,david.carter@hotmail.com,(711)898-6308,2025-04-27,Male,27.0,False,Active,Website,Platinum,Platinum,True,False,"1701 Gray Avenue Suite 736, North Jorgebury, MI 78308","1701 Gray Avenue Suite 736, North Jorgebury, MI 78308",2025-11-01,High
CUST-10406,Ann,Thomas,ann.thomas@yahoo.com,452-233-4301,2025-10-05,Male,41.0,False,Dormant,Phone,Platinum,Gold,True,False,"USNS Turner, FPO AE 56089","USNS Turner, FPO AE 56089",2026-03-24,High
CUST-10407,Amy,Reed,amy.reed@gmail.com,7925527424,2025-06-09,Male,52.0,False,Active,Website,Bronze,Bronze,True,False,"PSC 2845, Box 0817, APO AA 24596","PSC 2845, Box 0817, APO AA 24596",2026-02-14,Low
CUST-10408,Jeffrey,Owens,jeffrey.owens@yahoo.com,(614)892-2018x2900,2025-06-14,Female,46.0,False,Active,email,Silver,Silver,True,False,"011 Juarez Hills, Jimenezport, WV 28557","011 Juarez Hills, Jimenezport, WV 28557",2026-01-10,Medium
CUST-10409,Douglas,Chapman,douglas.chapman@hotmail.com,824.903.0733x88731,2025-09-11,Female,66.0,False,Inactive,Website,Bronze,Platinum,False,False,"091 Williams Flat, Bakerton, NV 50304","091 Williams Flat, Bakerton, NV 50304",2025-11-01,Low
CUST-10410,Patricia,Leach,patricia.leach@yahoo.com,(806)584-8778,2026-03-16,Unknown,24.0,False,Dormant,Social Media,Bronze,Silver,False,False,"10581 Jennings Mill Apt. 707, Lake David, VA 56195","10581 Jennings Mill Apt. 707, Lake David, VA 56195",2026-04-14,Low
CUST-10411,Kristy,Massey,kristy.massey@gmail.com,239.385.4376,2025-12-09,Female,40.0,False, Active ,Website,Platinum,Silver,True,False,"PSC 0188, Box 4921, APO AE 63915","PSC 0188, Box 4921, APO AE 63915",2026-02-21,High
CUST-10412,Dale,Torres,dale.torres@gmail.com,+1-680-586-2770,2025-07-14,Male,57.0,False,Active,Website,Bronze,Gold,True,True,"97127 Bobby Square Apt. 026, Wendyside, HI 37555","97127 Bobby Square Apt. 026, Wendyside, HI 37555",2026-04-14,Low
CUST-10413,John,Smith,john.smith@hotmail.com,(661)642-1851,2025-12-10,Female,62.0,False,Inactive,Website,Bronze,Bronze,True,True,"61531 Jack Heights, Parkerport, IN 34172","61531 Jack Heights, Parkerport, IN 34172",2026-03-21,Low
CUST-10414,Jackson,Payne,jackson.payne@hotmail.com,+1-644-887-2502x9462,2025-07-02,Male,30.0,False,Active,Website,Bronze,Gold,True,False,"914 Grant Ford, Jefferytown, KS 23347","914 Grant Ford, Jefferytown, KS 23347",2025-12-31,Low
CUST-10415,Johnny,Ramirez,johnny.ramirez@gmail.com,236-203-0307x4597,2025-10-17,Unknown,69.0,False,Dormant,Website,Bronze,Bronze,True,True,"076 Mark Bypass, Lake Kayla, NC 28800","076 Mark Bypass, Lake Kayla, NC 28800",2025-11-20,Low
CUST-10416,Arthur,Joseph,arthur.joseph@yahoo.com,(660)397-1087,2026-03-13,Unknown,33.0,False,Active,Website,Bronze,Silver,True,True,"4317 Krista Lakes Apt. 529, Port Tara, NY 49398","4317 Krista Lakes Apt. 529, Port Tara, NY 49398",2026-03-14,Low
CUST-10417,Matthew,Cervantes,matthew.cervantes@hotmail.com,+1-777-482-3012x3539,2025-05-17,Unknown,63.0,False,Active,Phone,Platinum,Gold,False,False,"0626 Savannah Path Apt. 123, East Jerome, KY 33306","0626 Savannah Path Apt. 123, East Jerome, KY 33306",2025-05-19,High
CUST-10418,Rebecca,Jones,rebecca.jones@gmail.com,001-688-464-3049x6729,2025-05-12,Female,55.0,False,Active,Website,Gold,Silver,True,False,"49514 Deborah Orchard, Kristietown, MT 36870","49514 Deborah Orchard, Kristietown, MT 36870",2025-07-27,High
CUST-10419,Kevin,Parsons,kevin.parsons@hotmail.com,001-985-617-5495x9666,2025-05-21,Unknown,62.0,False, Active ,Website,Bronze,Platinum,True,True,"25591 Fisher View, Parrishshire, KS 39846","25591 Fisher View, Parrishshire, KS 39846",2026-01-07,Low
CUST-10420,Diana,Klein,diana.klein@yahoo.com,(726)966-8585x926,2025-06-29,Female,53.0,False,Inactive,Website,Bronze,Silver,False,False,"43389 Powell Ranch, Port Stephaniemouth, NM 44415","43389 Powell Ranch, Port Stephaniemouth, NM 44415",2026-03-31,Low
CUST-10421,Christopher,Bonilla,christopher.bonilla@gmail.com,(385)326-8389x507,2025-04-17,Female,22.0,False,active,Social Media,Bronze,Bronze,True,False,"172 Rodney Underpass, Lake Stephen, MO 40219","172 Rodney Underpass, Lake Stephen, MO 40219",2025-05-06,Low
CUST-10422,Kenneth,Matthews,kenneth.matthews@hotmail.com,288-530-8424x17419,2025-09-08,Female,26.0,False,Active,Website,Bronze,,True,True,"9533 Melendez Parks, Stephaniefurt, WA 22159","9533 Melendez Parks, Stephaniefurt, WA 22159",,Low
CUST-10423,Lee,Brown,lee.brown@gmail.com,+1-877-270-9204,2025-08-03,Unknown,20.0,False,Active,Phone,Platinum,Platinum,False,True,"76133 Tasha Track Apt. 980, Lake Stephenhaven, MI 14047","76133 Tasha Track Apt. 980, Lake Stephenhaven, MI 14047",2025-08-21,High
CUST-10424,John,Rivera,john.rivera@hotmail.com,656.494.5210x805,2025-08-28,Unknown,55.0,False,Active,Website,Bronze,,True,False,"0112 Tammy Extensions Suite 425, Lake Robin, WY 66477","0112 Tammy Extensions Suite 425, Lake Robin, WY 66477",,Low
CUST-10425,Gilbert,Wilson,gilbert.wilson@gmail.com,(900)826-5949x267,2025-05-17,Unknown,24.0,False,Active,Website,Bronze,Bronze,True,False,"0459 Castillo Crest Suite 004, Brendamouth, MH 99156","0459 Castillo Crest Suite 004, Brendamouth, MH 99156",2026-01-05,Low
CUST-10426,Lynn,Newton,lynn.newton@yahoo.com,+1-679-235-8520x35592,2025-10-02,Male,26.0,False,Dormant,email,Gold,Bronze,True,False,"682 Perkins Mountains Suite 683, Kimberlystad, PW 44201","682 Perkins Mountains Suite 683, Kimberlystad, PW 44201",2026-02-19,High
CUST-10427,Juan,Austin,juan.austin@hotmail.com,(264)793-1904x494,2025-11-05,Unknown,35.0,False,Active,Website,Silver,Bronze,True,False,"74400 Tammy Mall, Whitefurt, AS 42234","74400 Tammy Mall, Whitefurt, AS 42234",2026-03-11,Low
CUST-10428,Austin,Powers,austin.powers@gmail.com,001-934-947-4683x3298,2025-08-26,Female,52.0,False,Active,Website,Bronze,Bronze,False,True,"03439 Chad Crescent, Kristinahaven, WY 14033","03439 Chad Crescent, Kristinahaven, WY 14033",2026-03-16,Low
CUST-10429,Christopher,Ramirez,christopher.ramirez@gmail.com,3065382818,2025-11-10,Female,36.0,False,Active,Website,Bronze,Platinum,True,False,"78551 Diane Vista Suite 238, Courtneyborough, VT 12317","78551 Diane Vista Suite 238, Courtneyborough, VT 12317",2026-03-14,Low
CUST-10430,Kimberly,Harrison,kimberly.harrison@gmail.com,646-934-0714x101,2025-05-13,Female,35.0,False,Active,Phone,Platinum,Gold,,True,"586 Gavin Route, Kramerchester, ND 11159","586 Gavin Route, Kramerchester, ND 11159",2025-07-28,High
CUST-10431,Jessica,Sanchez,jessica.sanchez@yahoo.com,890.590.8616,2025-06-06,Unknown,53.0,False,Active,Website,Platinum,Gold,True,True,"Unit 4891 Box 6976, DPO AE 88370","Unit 4891 Box 6976, DPO AE 88370",2025-08-03,High
CUST-10432,Melissa,Hudson,melissa.hudson@hotmail.com,001-299-569-7882x14391,2025-06-06,Unknown,44.0,False,Inactive,Website,Platinum,Bronze,True,False,"884 Jenna Pine Suite 563, Savagemouth, TX 54892","884 Jenna Pine Suite 563, Savagemouth, TX 54892",2025-08-28,High
CUST-10433,Kyle,Olson,kyle.olson@gmail.com,4374497422,2025-04-25,Unknown,22.0,False,Inactive,Website,Bronze,Bronze,False,True,"USS Smith, FPO AA 36603","USS Smith, FPO AA 36603",2025-10-01,Low
CUST-10434,Kristen,Simmons,kristen.simmons@gmail.com,872.591.0500x38277,2026-02-09,Male,69.0,False,Active,Website,Bronze,Bronze,True,True,"905 Angela Extensions, New Bradley, IA 39650","905 Angela Extensions, New Bradley, IA 39650",2026-03-25,Low
CUST-10435,Thomas,Gillespie,thomas.gillespie@yahoo.com,(998)469-7200x6051,2025-11-03,Unknown,68.0,False,Dormant,email,Platinum,Silver,True,False,"USS Frye, FPO AE 30854","USS Frye, FPO AE 30854",2026-01-12,High
CUST-10436,Abigail,Cochran,abigail.cochran@hotmail.com,001-907-560-4836x2309,2025-07-31,Unknown,45.0,False,Dormant,Website,Bronze,Silver,True,True,"429 Jeremiah Circles, Karlabury, LA 29798","429 Jeremiah Circles, Karlabury, LA 29798",2025-08-18,Low
CUST-10437,Shelley,Taylor,shelley.taylor@yahoo.com,(391)415-0335x547,2025-11-28,Unknown,54.0,False,Active,Website,Platinum,Bronze,True,False,"PSC 7854, Box 3269, APO AP 02847","PSC 7854, Box 3269, APO AP 02847",2025-12-16,High
CUST-10438,Tanner,Edwards,tanner.edwards@hotmail.com,+1-371-763-0821x503,2025-06-30,Unknown,27.0,False,Dormant,Social Media,Bronze,,True,True,"2540 Matthew Glen Apt. 486, East Cynthiafort, ND 02654","2540 Matthew Glen Apt. 486, East Cynthiafort, ND 02654",,Low
CUST-10439,Anna,Reed,anna.reed@gmail.com,+1-768-370-7620x1259,2025-08-12,Male,26.0,False,Inactive,Phone,Bronze,Platinum,True,True,"48945 Michelle Locks Suite 769, Jenkinsmouth, OH 80653","48945 Michelle Locks Suite 769, Jenkinsmouth, OH 80653",2026-01-11,Low
CUST-10440,Robert,Hanson,robert.hanson@yahoo.com,001-595-331-2775x77945,2026-01-29,Male,64.0,False, active ,Website,Bronze,Gold,True,True,"28261 Jim Spring Suite 421, North Brenda, FM 95752","28261 Jim Spring Suite 421, North Brenda, FM 95752",2026-02-26,Low
CUST-10441,Barbara,Diaz,barbara.diaz@gmail.com,001-680-864-3885x6459,2026-03-22,Female,62.0,False,Active,email,Bronze,Gold,False,True,"19921 Rachel Views, New Nicholas, SC 26844","19921 Rachel Views, New Nicholas, SC 26844",2026-04-01,Low
CUST-10442,Dana,Jenkins,dana.jenkins@hotmail.com,418-288-6360,2025-05-11,Female,41.0,False,Inactive,Social Media,Bronze,Silver,True,True,"05611 Ramsey Lake, New Patrick, KS 27984","05611 Ramsey Lake, New Patrick, KS 27984",2026-02-27,Low
CUST-10443,Karen,Dean,karen.dean@yahoo.com,531-513-5011x747,2026-04-16,Unknown,31.0,False,  Active  ,email,Bronze,Silver,True,False,"2119 Vincent Well Suite 277, Morganview, NY 84601","2119 Vincent Well Suite 277, Morganview, NY 84601",2026-04-16,Low
CUST-10444,Jim,Williams,jim.williams@yahoo.com,(252)437-8821,2025-05-08,Male,40.0,False,Active,Website,Gold,Platinum,True,True,"274 Daniels Isle, Braunborough, AS 14429","274 Daniels Isle, Braunborough, AS 14429",2026-01-15,High
CUST-10445,Brian,Hunter,brian.hunter@gmail.com,(846)870-4183x4900,2025-09-24,Female,60.0,False,Active,Social Media,Bronze,Bronze,True,False,"99918 Robert Vista Suite 891, Port Curtis, NV 46821","99918 Robert Vista Suite 891, Port Curtis, NV 46821",2025-12-29,Low
CUST-10446,Joseph,Barron,joseph.barron@hotmail.com,947-591-1326,2026-04-16,Unknown,55.0,False,Inactive,Website,Bronze,Silver,True,False,"662 Burns Estates Apt. 642, Johnsonberg, ID 79781","662 Burns Estates Apt. 642, Johnsonberg, ID 79781",2026-04-16,Low
CUST-10447,Laura,Walls,laura.walls@hotmail.com,9165010581,2025-07-10,Male,65.0,False,Active,Website,Bronze,Bronze,True,False,"782 Green Trace, Lewishaven, IN 95219","782 Green Trace, Lewishaven, IN 95219",2025-11-17,Low
CUST-10448,Heather,Newton,heather.newton@hotmail.com,701.327.9996,2026-04-04,Female,19.0,False,Active,email,Bronze,Silver,True,True,"272 Sue Wall Apt. 452, North Joseph, WY 11251","272 Sue Wall Apt. 452, North Joseph, WY 11251",2026-04-04,Low
CUST-10449,Robert,Lawrence,robert.lawrence@gmail.com,+1-221-394-4976x3228,2025-10-04,Male,30.0,False,Active,Social Media,Platinum,Silver,True,True,"54700 Michael Parkway, South Tashamouth, CA 33606","54700 Michael Parkway, South Tashamouth, CA 33606",2026-02-24,High
CUST-10450,Chelsea,Thomas,chelsea.thomas@hotmail.com,960.372.0673,2026-02-14,Female,40.0,False,Active,email,Bronze,Bronze,True,,"USNS Jones, FPO AP 85839","USNS Jones, FPO AP 85839",2026-03-12,Low
CUST-10451,Robert,Morris,robert.morris@hotmail.com,001-752-256-7129x6524,2025-12-06,Unknown,52.0,False,Active,Phone,Silver,Silver,True,False,"835 Heather Alley Suite 837, North Kathleenburgh, OH 40017","835 Heather Alley Suite 837, North Kathleenburgh, OH 40017",2025-12-10,Medium
CUST-10452,Alexis,Williams,alexis.williams@hotmail.com,(976)492-4957x425,2026-03-18,Male,41.0,False,Active,Phone,Silver,Silver,False,False,"7957 Wright Cove, East Paulmouth, MT 83441","7957 Wright Cove, East Paulmouth, MT 83441",2026-04-15,Low
